92-U-236(n,total fission) ENDF/B-VII.1
885.163,2.42625E-4
885.578,2.91689E-4
885.923,3.51934E-4
886.228,4.29469E-4
886.477,5.22181E-4
886.644,6.10022E-4
886.79,7.21144E-4
886.9,8.47962E-4
886.979,9.82495E-4
887.058,0.0011822
887.121,0.00141808
887.176,0.00170942
887.231,0.00211533
887.284,0.00265103
887.336,0.00338683
887.384,0.0042778
887.431,0.005452
887.478,0.00698859
887.531,0.00923726
887.576,0.0117629
887.629,0.0155037
887.681,0.0203261
887.734,0.0264563
887.795,0.0355838
887.86,0.0479587
887.933,0.0659363
888.007,0.0885721
888.096,0.122659
888.212,0.176878
888.527,0.345725
888.666,0.397692
888.794,0.415848
888.8,0.415884
888.915,0.402437
889.038,0.361223
889.22,0.268437
889.42,0.160966
889.525,0.113925
889.609,0.0832836
889.682,0.0617017
889.753,0.0453939
889.815,0.0338725
889.873,0.0255794
889.926,0.0196388
889.978,0.0149731
890.031,0.0113592
890.083,0.00859656
890.136,0.00651032
890.188,0.00497465
890.237,0.00388319
890.286,0.00306529
890.335,0.0024556
890.39,0.00195471
890.439,0.00163023
890.5,0.00133787
890.569,0.00111169
890.644,9.44488E-4
890.73,8.14467E-4
890.859,6.86007E-4
891.009,5.8654E-4
891.223,4.88945E-4
891.461,4.13254E-4
891.759,3.46881E-4
892.116,2.92571E-4
892.578,2.46875E-4
893.114,2.13867E-4
893.784,1.90384E-4
894.558,1.79119E-4
894.796,1.78357E-4
895.464,1.82794E-4
896.132,1.98714E-4
896.633,2.21643E-4
897.05,2.52155E-4
897.467,2.99898E-4
897.801,3.59791E-4
898.024,4.18371E-4
898.219,4.9141E-4
898.358,5.67444E-4
898.482,6.71395E-4
898.575,7.95008E-4
898.653,9.54327E-4
898.715,0.00114308
898.77,0.00137623
898.824,0.00170059
898.877,0.00213279
898.924,0.00266777
898.972,0.00337984
899.02,0.004322
899.068,0.00555938
899.116,0.00717053
899.169,0.00951253
899.22,0.0124464
899.277,0.0167153
899.335,0.0222504
899.392,0.0293038
899.457,0.0395513
899.526,0.0531936
899.606,0.0732657
899.7,0.102536
899.814,0.146603
900.132,0.284275
900.269,0.325188
900.399,0.339107
900.4,0.339108
900.518,0.327708
900.636,0.295851
900.821,0.219785
901.022,0.131799
901.133,0.0914885
901.219,0.0663856
901.293,0.049136
901.359,0.0367553
901.425,0.0270233
901.48,0.0207056
901.537,0.0155205
901.586,0.0120419
901.635,0.00930062
901.685,0.00716517
901.735,0.00547191
901.781,0.00430044
901.827,0.00339779
901.873,0.00270696
901.925,0.00211721
901.977,0.00168761
902.023,0.00140912
902.076,0.00117255
902.128,9.99423E-4
902.195,8.42663E-4
902.278,7.10944E-4
902.378,6.0762E-4
902.494,5.27217E-4
902.66,4.49107E-4
902.899,3.73175E-4
903.206,3.07673E-4
903.547,2.58675E-4
903.957,2.18822E-4
904.434,1.8762E-4
904.98,1.64098E-4
905.662,1.45085E-4
906.59,1.28918E-4
907.681,1.18328E-4
909.428,1.10488E-4
911.174,1.08273E-4
913.793,1.11618E-4
916.997,1.21886E-4
919.919,1.38504E-4
922.061,1.58581E-4
923.522,1.79461E-4
924.739,2.04329E-4
925.713,2.35824E-4
926.443,2.71615E-4
927.028,3.14873E-4
927.539,3.73586E-4
927.904,4.37071E-4
928.196,5.11198E-4
928.452,6.07815E-4
928.633,7.14972E-4
928.759,8.36765E-4
928.849,9.75826E-4
928.921,0.00114512
928.984,0.0013625
929.047,0.00167921
929.102,0.00207635
929.152,0.00256726
929.201,0.00322997
929.251,0.00412014
929.301,0.00530773
929.35,0.00687902
929.4,0.00893847
929.45,0.0116099
929.502,0.0152656
929.558,0.0203326
929.615,0.0268533
929.679,0.0364463
929.745,0.0492014
929.817,0.066856
929.896,0.0911045
929.99,0.127221
930.107,0.182058
930.42,0.347497
930.557,0.399118
930.689,0.418698
930.7,0.418824
930.821,0.404318
930.951,0.360381
931.144,0.262173
931.339,0.158842
931.448,0.111696
931.529,0.0826547
931.61,0.0597956
931.683,0.0435417
931.748,0.0321655
931.807,0.024271
931.862,0.0184008
931.918,0.0137973
931.969,0.0105735
932.021,0.00808941
932.072,0.00619716
932.123,0.00477099
932.174,0.00370006
932.226,0.00290424
932.278,0.00232139
932.33,0.00189642
932.39,0.00154436
932.442,0.00133017
932.511,0.00112995
932.597,9.6743E-4
932.701,8.45592E-4
932.857,7.35016E-4
933.092,6.37323E-4
933.405,5.58639E-4
933.796,5.00447E-4
934.243,4.63869E-4
934.824,4.43179E-4
935.115,4.40233E-4
935.95,4.49934E-4
936.993,4.90435E-4
937.828,5.4857E-4
938.245,5.91794E-4
938.554,6.45583E-4
938.705,7.00801E-4
938.83,7.91642E-4
938.905,8.84836E-4
938.981,0.00102628
939.056,0.00123933
939.119,0.00149399
939.181,0.00184305
939.244,0.00231392
939.313,0.00301011
939.382,0.0039375
939.457,0.00526799
939.532,0.00698566
939.62,0.00953441
939.72,0.0131901
939.861,0.0194991
940.125,0.0321893
940.272,0.037173
940.406,0.038854
940.41,0.0388561
940.53,0.037594
940.673,0.0331604
940.893,0.0228419
941.065,0.014818
941.175,0.010613
941.26,0.00798732
941.34,0.00605277
941.419,0.00456636
941.487,0.0036018
941.555,0.00287587
941.629,0.00230703
941.7,0.00192607
941.771,0.00166705
941.856,0.00147136
941.941,0.00136072
942.055,0.00129379
942.168,0.00127834
942.509,0.00134665
943.076,0.00157678
943.621,0.00189861
944.097,0.00229271
944.562,0.00283264
944.96,0.00348349
945.3,0.00426141
945.612,0.00525732
945.89,0.00650996
946.117,0.00794559
946.321,0.00976384
946.492,0.0119312
946.632,0.0145082
946.747,0.0175374
946.843,0.0211003
946.934,0.0258771
947.008,0.0311541
947.086,0.0386883
947.164,0.0489374
947.234,0.061283
947.304,0.077415
947.374,0.0982565
947.456,0.129752
947.538,0.170501
947.626,0.2266
947.728,0.307952
947.865,0.442848
948.21,0.832708
948.35,0.944042
948.493,0.987958
948.5,0.988048
948.623,0.958151
948.777,0.845389
949.022,0.571758
949.199,0.376274
949.319,0.267702
949.421,0.194827
949.51,0.145368
949.592,0.110518
949.673,0.0839094
949.748,0.0652161
949.828,0.0505203
949.907,0.0397465
949.987,0.0318884
950.072,0.0258037
950.171,0.0208116
950.27,0.0173213
950.384,0.0144973
950.531,0.0119501
950.701,0.00992481
950.906,0.008232
951.155,0.00680604
951.439,0.00571036
951.723,0.00497517
951.95,0.00457264
952.313,0.00419896
952.585,0.00412115
952.811,0.00420554
953.014,0.0044398
953.216,0.00494301
953.351,0.00559895
953.453,0.00644636
953.537,0.00757381
953.605,0.00891713
953.672,0.0108456
953.731,0.0132082
953.793,0.0166009
953.854,0.0211645
953.914,0.0273275
953.975,0.0355461
954.036,0.0463518
954.103,0.0619376
954.169,0.0819249
954.239,0.109188
954.317,0.14776
954.405,0.20308
954.51,0.284321
954.666,0.433665
954.922,0.690926
955.06,0.786046
955.193,0.821416
955.2,0.821491
955.325,0.792981
955.455,0.709087
955.658,0.512785
955.858,0.312968
955.97,0.220053
956.06,0.160239
956.144,0.116556
956.213,0.0879408
956.276,0.0675241
956.338,0.0514529
956.401,0.0390275
956.463,0.0295798
956.515,0.0235421
956.567,0.0188422
956.623,0.0150034
956.685,0.0118046
956.741,0.0097135
956.81,0.00782425
956.879,0.00650568
956.963,0.00542412
957.055,0.00462475
957.172,0.00396824
957.312,0.00345384
957.499,0.0029966
957.779,0.00254686
958.15,0.00217306
958.52,0.00193889
958.965,0.00176624
959.558,0.00164849
960.151,0.00161489
960.913,0.00166302
961.676,0.00180388
962.438,0.00204994
963.201,0.00243767
963.878,0.00295907
964.471,0.00363174
964.937,0.00438442
965.382,0.00539078
965.763,0.00660026
966.097,0.00806895
966.391,0.0098575
966.669,0.0122231
966.907,0.0150867
967.114,0.0186142
967.295,0.0230074
967.436,0.0278367
967.553,0.0333315
967.669,0.0409267
967.774,0.0504457
967.873,0.0627465
967.968,0.0789598
968.063,0.100859
968.163,0.131606
968.266,0.174351
968.37,0.229994
968.49,0.311697
968.648,0.446559
968.987,0.770416
969.149,0.87816
969.3,0.913678
969.429,0.887404
969.58,0.797151
969.812,0.582469
970.031,0.375761
970.16,0.275156
970.274,0.204294
970.379,0.153998
970.474,0.119007
970.57,0.0925052
970.666,0.0725628
970.761,0.0580139
970.867,0.0462647
970.973,0.0378018
971.096,0.0307626
971.223,0.0255425
971.375,0.0210277
971.553,0.0172567
971.744,0.0143224
971.973,0.0117466
972.265,0.00939575
972.561,0.00769025
972.9,0.0062729
973.271,0.00514479
973.684,0.0042264
974.203,0.00339889
974.722,0.00280652
975.357,0.00228449
976.098,0.00185532
976.861,0.00154366
977.75,0.00128681
978.788,0.00108107
980.058,9.1763E-4
981.329,8.19783E-4
982.854,7.63805E-4
983.532,7.57959E-4
984.843,7.81093E-4
986.155,8.58926E-4
987.029,9.55056E-4
987.944,0.00111424
988.729,0.00132487
989.383,0.00158541
989.993,0.00194304
990.516,0.00239309
990.952,0.00293347
991.333,0.00360546
991.649,0.00438614
991.954,0.00544967
992.216,0.00675675
992.412,0.00813252
992.575,0.00970823
992.717,0.0116005
992.853,0.0142129
992.962,0.0172533
993.055,0.0209155
993.142,0.0257387
993.218,0.0315345
993.294,0.0393703
993.371,0.0499453
993.451,0.0648796
993.528,0.0842062
993.606,0.109786
993.688,0.144354
993.783,0.196117
993.89,0.27184
994.018,0.384266
994.404,0.787437
994.552,0.895448
994.697,0.934722
994.7,0.934742
994.826,0.905797
994.979,0.802608
995.206,0.569605
995.404,0.363336
995.528,0.257597
995.633,0.187064
995.72,0.14077
995.804,0.106544
995.887,0.0804449
995.961,0.0628683
996.04,0.0487812
996.117,0.0387399
996.193,0.0313666
996.269,0.0260114
996.356,0.0217472
996.422,0.0195687
996.52,0.0176755
996.585,0.0172937
996.65,0.0176781
996.716,0.0189596
996.781,0.0213393
996.847,0.025088
996.912,0.0305426
996.977,0.0380966
997.043,0.0481819
997.116,0.0631053
997.193,0.0833851
997.283,0.113778
997.38,0.155153
997.515,0.225408
997.804,0.390842
997.945,0.449234
998.079,0.472996
998.099,0.473394
998.235,0.454499
998.388,0.393777
998.768,0.177463
998.88,0.124774
998.975,0.0890736
999.053,0.0659511
999.121,0.0497907
999.184,0.0379143
999.248,0.0286013
999.311,0.021439
999.366,0.0166248
999.422,0.0129111
999.477,0.0100826
999.533,0.0079528
999.588,0.00636552
999.646,0.00515118
999.706,0.00423153
999.776,0.00350192
999.845,0.00300704
999.932,0.00259977
1000.04,0.0022937
1000.18,0.00204328
1000.38,0.00180919
1000.73,0.00155223
1001.25,0.00129291
1001.88,0.00108592
1002.61,9.24888E-4
1003.47,7.99951E-4
1004.55,7.05258E-4
1005.51,6.68438E-4
1005.89,6.83107E-4
1006.08,7.30722E-4
1006.17,7.86816E-4
1006.26,8.85892E-4
1006.34,0.00102106
1006.42,0.00122831
1006.49,0.00150173
1006.56,0.00188646
1006.63,0.00241616
1006.69,0.00312873
1006.76,0.00406506
1006.84,0.00539005
1006.92,0.00708856
1007.0,0.00951759
1007.11,0.0132923
1007.28,0.0204901
1007.49,0.0298667
1007.65,0.0348018
1007.78,0.0366023
1007.8,0.0366247
1007.93,0.0353254
1008.08,0.0310409
1008.31,0.0207285
1008.48,0.0137317
1008.59,0.00968647
1008.69,0.00710952
1008.77,0.0053326
1008.84,0.00399021
1008.91,0.00307468
1008.99,0.00238413
1009.05,0.00191998
1009.12,0.00154286
1009.19,0.00127839
1009.26,0.00109755
1009.33,9.71981E-4
1009.39,9.05179E-4
1009.51,8.31898E-4
1009.69,8.01381E-4
1009.72,8.0107E-4
1010.0,8.25264E-4
1010.36,9.0081E-4
1010.72,0.00103294
1010.9,0.00114224
1011.05,0.00129079
1011.14,0.00143564
1011.22,0.00162852
1011.29,0.00190787
1011.36,0.00227475
1011.41,0.00272518
1011.47,0.00335433
1011.52,0.00423037
1011.57,0.00521286
1011.62,0.00649371
1011.67,0.00815221
1011.71,0.0102834
1011.76,0.0129992
1011.81,0.0169655
1011.87,0.0225922
1011.93,0.0298936
1011.99,0.0401853
1012.06,0.0546143
1012.13,0.0746429
1012.21,0.102014
1012.3,0.142395
1012.42,0.204541
1012.59,0.321013
1012.82,0.475224
1012.96,0.54212
1013.09,0.566865
1013.1,0.566911
1013.23,0.544775
1013.36,0.487141
1013.57,0.347216
1013.76,0.216623
1013.88,0.150873
1013.97,0.108319
1014.05,0.0799051
1014.13,0.0586388
1014.19,0.0440428
1014.26,0.0326598
1014.32,0.0242748
1014.37,0.0188745
1014.42,0.014635
1014.47,0.0113453
1014.52,0.00882252
1014.58,0.0069072
1014.63,0.00546763
1014.68,0.00439502
1014.73,0.00360225
1014.79,0.00293911
1014.85,0.00247881
1014.92,0.00212292
1015.01,0.00184241
1015.11,0.00164608
1015.25,0.00150408
1015.38,0.00142545
1015.66,0.00134551
1016.11,0.00131139
1016.62,0.00135158
1017.31,0.00149713
1018.0,0.00174443
1018.6,0.00206652
1019.16,0.00248469
1019.7,0.00307081
1020.17,0.00380537
1020.59,0.00474216
1020.94,0.00582116
1021.24,0.00713101
1021.5,0.00867764
1021.72,0.0105128
1021.93,0.0128568
1022.1,0.015589
1022.26,0.0192517
1022.39,0.0233858
1022.5,0.0285867
1022.61,0.0356155
1022.71,0.0445576
1022.8,0.0552562
1022.88,0.0695554
1022.97,0.0885238
1023.06,0.116228
1023.16,0.152697
1023.26,0.20227
1023.38,0.278756
1023.53,0.39668
1023.9,0.732307
1024.07,0.832663
1024.2,0.859657
1024.33,0.833527
1024.5,0.731917
1024.93,0.346942
1025.07,0.248035
1025.18,0.183732
1025.28,0.138301
1025.37,0.10524
1025.47,0.0803429
1025.56,0.0622328
1025.65,0.0489465
1025.74,0.0401801
1025.84,0.0319777
1025.94,0.0263195
1026.06,0.0216775
1026.21,0.0176154
1026.37,0.0144876
1026.58,0.0117038
1026.82,0.00945428
1027.08,0.00775652
1027.38,0.00635264
1027.69,0.00532625
1028.05,0.0044818
1028.47,0.00382547
1028.83,0.00347339
1029.25,0.00327844
1029.37,0.00326841
1029.59,0.00331251
1029.82,0.00348207
1029.98,0.00371422
1030.13,0.00414221
1030.25,0.00472633
1030.34,0.00554698
1030.42,0.00657461
1030.49,0.00789123
1030.56,0.00977053
1030.62,0.0119991
1030.68,0.0153507
1030.74,0.0196219
1030.8,0.0252914
1030.86,0.0327192
1030.93,0.0434128
1030.99,0.0573284
1031.07,0.0773046
1031.15,0.10549
1031.24,0.144808
1031.34,0.203733
1031.48,0.300021
1031.79,0.550073
1031.94,0.639692
1032.08,0.673666
1032.1,0.674201
1032.23,0.650146
1032.37,0.578237
1032.59,0.404744
1032.78,0.255893
1032.89,0.1834
1032.98,0.134785
1033.07,0.0987348
1033.15,0.0731333
1033.22,0.054094
1033.28,0.0409962
1033.35,0.0308953
1033.41,0.0234855
1033.47,0.0178909
1033.53,0.0140508
1033.59,0.0111373
1033.64,0.00894342
1033.7,0.00729897
1033.77,0.00583512
1033.84,0.0047684
1033.92,0.00402436
1034.01,0.00340821
1034.12,0.0028682
1034.27,0.00244233
1034.48,0.0020344
1034.73,0.00170695
1035.06,0.00141332
1035.47,0.00116705
1035.95,9.71467E-4
1036.51,8.127E-4
1037.19,6.79681E-4
1037.92,5.78184E-4
1038.91,4.81894E-4
1040.08,4.02784E-4
1041.47,3.37282E-4
1043.07,2.86055E-4
1045.12,2.42866E-4
1046.5,2.24037E-4
1048.34,2.11547E-4
1048.49,2.1147E-4
1049.33,2.16545E-4
1049.78,2.28986E-4
1049.95,2.42263E-4
1050.06,2.59963E-4
1050.18,2.9308E-4
1050.26,3.363E-4
1050.33,3.91894E-4
1050.4,4.73803E-4
1050.47,5.80565E-4
1050.53,7.25795E-4
1050.6,9.23288E-4
1050.66,0.00118747
1050.72,0.00153498
1050.8,0.00204794
1050.87,0.00271585
1050.95,0.00367059
1051.04,0.00504421
1051.14,0.00704435
1051.27,0.0101948
1051.6,0.0190675
1051.74,0.0218621
1051.88,0.023061
1051.9,0.0230832
1052.04,0.0221853
1052.18,0.019499
1052.43,0.0130038
1052.6,0.00831415
1052.72,0.0058955
1052.81,0.00428327
1052.89,0.00316414
1052.96,0.00239952
1053.04,0.0018042
1053.1,0.00139575
1053.16,0.00108167
1053.23,8.44339E-4
1053.29,6.6799E-4
1053.36,5.30969E-4
1053.43,4.3015E-4
1053.5,3.61753E-4
1053.59,3.10754E-4
1053.67,2.78778E-4
1053.79,2.51676E-4
1054.0,2.32256E-4
1054.33,2.21809E-4
1054.77,2.17914E-4
1055.62,2.22324E-4
1056.7,2.41745E-4
1057.77,2.77977E-4
1058.44,3.13182E-4
1059.14,3.68123E-4
1059.73,4.35152E-4
1060.29,5.28404E-4
1060.77,6.46566E-4
1061.18,7.94332E-4
1061.53,9.7906E-4
1061.85,0.00121318
1062.11,0.0015001
1062.29,0.00178168
1062.43,0.002095
1062.56,0.00246481
1062.67,0.00297295
1062.75,0.00353266
1062.82,0.0041864
1062.89,0.00509379
1062.96,0.00632507
1063.02,0.0078112
1063.08,0.00980548
1063.14,0.0124715
1063.2,0.0160102
1063.27,0.0210233
1063.33,0.0276572
1063.4,0.03631
1063.46,0.047424
1063.54,0.0641936
1063.62,0.0863335
1063.7,0.116938
1063.8,0.1618
1063.92,0.229838
1064.29,0.474334
1064.44,0.548102
1064.58,0.577163
1064.6,0.577533
1064.74,0.555487
1064.87,0.498018
1065.09,0.356311
1065.3,0.219845
1065.42,0.152729
1065.52,0.110523
1065.6,0.0812782
1065.67,0.0614586
1065.75,0.0458982
1065.81,0.0352706
1065.87,0.0269764
1065.93,0.0210432
1065.99,0.0163012
1066.05,0.0126932
1066.11,0.00997256
1066.17,0.0079359
1066.24,0.00633107
1066.3,0.00522196
1066.37,0.00425411
1066.46,0.00346948
1066.55,0.00286353
1066.66,0.00242512
1066.78,0.00205065
1066.96,0.00168642
1067.18,0.00138655
1067.44,0.00113325
1067.76,9.20513E-4
1068.09,7.62708E-4
1068.5,6.24579E-4
1068.98,5.1393E-4
1069.5,4.32244E-4
1070.14,3.66064E-4
1070.64,3.31395E-4
1071.37,3.01954E-4
1072.01,2.93672E-4
1072.46,3.00842E-4
1072.91,3.25006E-4
1073.25,3.63083E-4
1073.48,4.10303E-4
1073.62,4.63577E-4
1073.7,5.15352E-4
1073.79,5.94854E-4
1073.86,7.09226E-4
1073.93,8.55828E-4
1073.99,0.00103926
1074.05,0.00129526
1074.1,0.00165115
1074.15,0.00206213
1074.2,0.00259998
1074.25,0.00329869
1074.3,0.00419826
1074.36,0.00554486
1074.42,0.00733063
1074.48,0.00963909
1074.54,0.0125795
1074.6,0.0166446
1074.67,0.0227161
1074.75,0.0309637
1074.83,0.0417129
1074.93,0.0580241
1075.07,0.0858093
1075.39,0.157642
1075.54,0.182733
1075.68,0.192979
1075.7,0.193174
1075.84,0.185986
1075.97,0.165817
1076.18,0.119348
1076.39,0.0728639
1076.5,0.0513979
1076.6,0.036623
1076.69,0.0267326
1076.76,0.019911
1076.82,0.0151688
1076.89,0.0114177
1076.95,0.00850505
1077.01,0.00644553
1077.06,0.00495189
1077.12,0.00379762
1077.17,0.00291581
1077.22,0.00224909
1077.28,0.00174976
1077.33,0.00137887
1077.39,0.0011052
1077.45,8.83153E-4
1077.51,7.19532E-4
1077.58,5.9641E-4
1077.66,5.13078E-4
1077.75,4.40194E-4
1077.87,3.83611E-4
1078.01,3.40784E-4
1078.25,2.95516E-4
1078.5,2.63907E-4
1078.87,2.3195E-4
1079.24,2.11065E-4
1079.74,1.93649E-4
1080.52,1.81054E-4
1080.81,1.80158E-4
1081.44,1.86424E-4
1081.81,1.99299E-4
1082.0,2.12372E-4
1082.12,2.27829E-4
1082.24,2.5596E-4
1082.34,2.93907E-4
1082.42,3.45534E-4
1082.48,4.07527E-4
1082.54,4.96506E-4
1082.59,6.05055E-4
1082.65,7.52094E-4
1082.7,9.49691E-4
1082.76,0.00121256
1082.81,0.00155024
1082.87,0.00204575
1082.93,0.00269728
1082.99,0.00354101
1083.06,0.00475259
1083.12,0.00630825
1083.19,0.00848518
1083.28,0.011548
1083.37,0.0161254
1083.48,0.0228015
1083.65,0.0352363
1083.9,0.0542238
1084.05,0.062214
1084.19,0.0652522
1084.2,0.0652696
1084.33,0.0630067
1084.46,0.0565667
1084.67,0.0415172
1084.89,0.0249386
1085.01,0.0174282
1085.1,0.0125885
1085.19,0.00917151
1085.26,0.0068522
1085.33,0.00503713
1085.4,0.00376163
1085.46,0.0028698
1085.52,0.00217876
1085.58,0.00165116
1085.63,0.00130649
1085.68,0.0010354
1085.73,8.27431E-4
1085.78,6.69306E-4
1085.83,5.50031E-4
1085.89,4.45733E-4
1085.95,3.72528E-4
1086.03,3.14456E-4
1086.11,2.71885E-4
1086.21,2.40061E-4
1086.33,2.18604E-4
1086.58,1.97704E-4
1086.91,1.8441E-4
1087.44,1.74396E-4
1087.97,1.71032E-4
1088.85,1.73469E-4
1089.95,1.88299E-4
1090.61,2.07319E-4
1090.88,2.23158E-4
1091.05,2.43141E-4
1091.16,2.68917E-4
1091.24,3.01437E-4
1091.32,3.53155E-4
1091.39,4.18808E-4
1091.46,5.14504E-4
1091.52,6.45524E-4
1091.58,8.02339E-4
1091.64,0.00101026
1091.7,0.00128247
1091.75,0.00163407
1091.82,0.00216717
1091.89,0.00285989
1091.96,0.00374181
1092.03,0.00501662
1092.12,0.0068007
1092.22,0.00938365
1092.35,0.013751
1092.69,0.0265657
1092.85,0.0307579
1093.0,0.0321372
1093.0,0.0321386
1093.13,0.0310094
1093.29,0.0272296
1093.53,0.0182819
1093.71,0.0117222
1093.82,0.00835779
1093.92,0.00600125
1094.01,0.00441487
1094.08,0.00328198
1094.15,0.00248502
1094.22,0.00187525
1094.29,0.00145912
1094.35,0.00114468
1094.41,9.11406E-4
1094.47,7.57621E-4
1094.54,6.19621E-4
1094.61,5.25552E-4
1094.69,4.61798E-4
1094.77,4.1587E-4
1094.89,3.85895E-4
1095.07,3.73853E-4
1095.42,3.89975E-4
1095.78,4.32032E-4
1095.96,4.74015E-4
1096.07,5.25143E-4
1096.16,5.89184E-4
1096.25,6.92659E-4
1096.32,8.27476E-4
1096.38,9.82756E-4
1096.45,0.00122857
1096.51,0.00155779
1096.57,0.00199695
1096.64,0.0025896
1096.7,0.00337821
1096.76,0.00441183
1096.82,0.00574525
1096.89,0.00771161
1096.96,0.0102352
1097.04,0.0138433
1097.13,0.0189143
1097.23,0.0265501
1097.37,0.0390749
1097.69,0.0707181
1097.84,0.0817945
1097.99,0.0858597
1098.0,0.0858886
1098.14,0.0825537
1098.27,0.0741861
1098.49,0.053498
1098.69,0.0328921
1098.81,0.0232551
1098.91,0.0170191
1098.99,0.0125189
1099.07,0.00934879
1099.14,0.00714931
1099.21,0.00544724
1099.28,0.00415939
1099.34,0.0032695
1099.4,0.00261527
1099.47,0.00211156
1099.54,0.00174131
1099.6,0.00152824
1099.67,0.00135576
1099.74,0.00124816
1099.83,0.00117147
1099.97,0.00113919
1100.16,0.00116913
1100.54,0.00132464
1100.97,0.00160456
1101.35,0.00197084
1101.68,0.00241901
1101.99,0.00301185
1102.22,0.00365355
1102.42,0.00438945
1102.61,0.00539059
1102.73,0.00633815
1102.86,0.00768398
1102.97,0.00941608
1103.06,0.0115784
1103.14,0.0142604
1103.23,0.0180228
1103.3,0.0224459
1103.36,0.0281738
1103.43,0.0357253
1103.5,0.0455941
1103.57,0.0583357
1103.65,0.0772092
1103.73,0.101578
1103.81,0.13579
1103.91,0.187412
1104.04,0.264894
1104.2,0.396559
1104.48,0.634564
1104.64,0.72949
1104.79,0.763195
1104.8,0.763297
1104.94,0.73681
1105.08,0.658818
1105.31,0.469877
1105.53,0.292284
1105.65,0.210042
1105.75,0.154092
1105.84,0.113041
1105.93,0.0838987
1106.01,0.0626021
1106.09,0.0472388
1106.16,0.0369969
1106.23,0.0291452
1106.29,0.0231808
1106.36,0.0186793
1106.43,0.0152095
1106.52,0.0122527
1106.61,0.00987839
1106.71,0.00810218
1106.81,0.00693368
1106.93,0.00581128
1107.09,0.00482517
1107.3,0.00390124
1107.53,0.00318229
1107.81,0.00258372
1108.14,0.00207459
1108.51,0.00166551
1108.94,0.00134163
1109.38,0.00110159
1109.88,9.03197E-4
1110.5,7.27753E-4
1111.15,6.01283E-4
1111.91,4.94505E-4
1112.76,4.12337E-4
1113.71,3.4865E-4
1114.84,2.9755E-4
1116.11,2.60593E-4
1117.63,2.34803E-4
1119.16,2.24149E-4
1119.67,2.23416E-4
1121.07,2.29969E-4
1122.0,2.42878E-4
1122.94,2.67796E-4
1123.4,2.92057E-4
1123.63,3.16517E-4
1123.78,3.51422E-4
1123.89,4.02543E-4
1123.96,4.59106E-4
1124.04,5.44708E-4
1124.1,6.54369E-4
1124.17,8.09603E-4
1124.23,0.00102681
1124.29,0.00127763
1124.36,0.00166764
1124.42,0.0021899
1124.49,0.00287728
1124.55,0.00376567
1124.62,0.00500915
1124.7,0.00664955
1124.78,0.0090733
1124.88,0.012567
1125.01,0.0180308
1125.41,0.0390728
1125.56,0.0443665
1125.7,0.0461433
1125.83,0.0446627
1125.96,0.0404182
1126.16,0.0306414
1126.39,0.0182375
1126.52,0.0126584
1126.61,0.00921347
1126.7,0.00675505
1126.78,0.00504373
1126.85,0.00386985
1126.92,0.00295506
1126.99,0.00225713
1127.05,0.00173559
1127.12,0.00135378
1127.19,0.00107971
1127.26,8.83971E-4
1127.32,7.61513E-4
1127.39,6.66683E-4
1127.46,6.05076E-4
1127.57,5.52929E-4
1127.68,5.29413E-4
1127.82,5.20676E-4
1128.17,5.40135E-4
1128.74,6.14311E-4
1129.23,7.19915E-4
1129.59,8.34058E-4
1129.84,9.60053E-4
1129.99,0.00108289
1130.12,0.00125389
1130.21,0.00144859
1130.29,0.0017014
1130.35,0.00200505
1130.42,0.00245268
1130.48,0.00303701
1130.54,0.00384304
1130.6,0.00494559
1130.66,0.00643865
1130.72,0.00843594
1130.79,0.0110722
1130.85,0.0145014
1130.91,0.0193112
1130.99,0.0260243
1131.06,0.034608
1131.14,0.0470501
1131.24,0.0654815
1131.35,0.0918676
1131.5,0.138388
1131.8,0.231207
1131.95,0.264483
1132.1,0.276049
1132.1,0.276053
1132.24,0.266178
1132.37,0.238599
1132.59,0.173429
1132.8,0.107258
1132.93,0.0748101
1133.03,0.0535695
1133.12,0.0394481
1133.19,0.0294306
1133.27,0.0224323
1133.34,0.017063
1133.4,0.0134294
1133.46,0.0107134
1133.53,0.00850416
1133.6,0.00694705
1133.68,0.00579053
1133.74,0.00518811
1133.83,0.00466559
1133.92,0.00445668
1133.98,0.0044362
1134.1,0.00458917
1134.29,0.00515973
1134.47,0.00609369
1134.61,0.00724108
1134.73,0.00858095
1134.84,0.010265
1134.93,0.0124792
1135.02,0.0154255
1135.1,0.0189298
1135.17,0.0236945
1135.25,0.0301568
1135.32,0.0383076
1135.39,0.049729
1135.47,0.0647446
1135.55,0.0841667
1135.63,0.113008
1135.73,0.152692
1135.83,0.206763
1135.95,0.289358
1136.14,0.445886
1136.4,0.658198
1136.55,0.74557
1136.7,0.77536
1136.84,0.747983
1136.99,0.667284
1137.23,0.474974
1137.44,0.296001
1137.56,0.213222
1137.67,0.154188
1137.76,0.113699
1137.85,0.0865469
1137.92,0.0665886
1138.0,0.0511198
1138.07,0.0399019
1138.14,0.031115
1138.22,0.0245243
1138.29,0.0196142
1138.37,0.015529
1138.46,0.0125494
1138.55,0.0103713
1138.64,0.00879266
1138.76,0.00720302
1138.9,0.00600127
1139.09,0.00487277
1139.32,0.00394251
1139.56,0.00323471
1139.86,0.00262193
1140.17,0.00215514
1140.52,0.00176931
1140.95,0.00143296
1141.41,0.00117812
1141.94,9.6454E-4
