95-Am-243(n,&gamma;) ENDF/B-VII.1
235.074,0.939536
235.126,0.88983
235.17,0.875547
235.231,0.905779
235.284,0.999454
235.325,1.14145
235.361,1.33454
235.398,1.61542
235.434,2.01069
235.47,2.55071
235.505,3.25363
235.545,4.28605
235.591,5.82211
235.642,8.03417
235.711,11.7911
235.854,20.3847
235.929,23.5855
235.996,24.6686
236.0,24.6717
236.065,23.742
236.13,21.1828
236.235,15.0308
236.326,9.65694
236.382,6.91882
236.427,5.13835
236.467,3.90906
236.507,2.96115
236.541,2.34469
236.578,1.85272
236.609,1.55183
236.644,1.31403
236.68,1.17063
236.718,1.10647
236.726,1.10446
236.763,1.14438
236.8,1.27304
236.83,1.45011
236.86,1.70675
236.894,2.11209
236.927,2.67017
236.959,3.3718
236.996,4.44751
237.033,5.8496
237.076,7.90953
237.124,10.8593
237.183,15.4668
237.36,31.5735
237.432,36.1302
237.498,37.6595
237.5,37.6603
237.563,36.3506
237.629,32.3901
237.738,22.7607
237.825,14.8822
237.878,10.9063
237.924,8.11792
237.962,6.34288
238.0,4.9917
238.031,4.16715
238.063,3.5953
238.088,3.3073
238.113,3.16146
238.125,3.13997
238.16,3.2531
238.197,3.64262
238.233,4.3095
238.276,5.4419
238.325,7.20128
238.382,9.86273
238.569,20.2174
238.636,22.7794
238.705,23.7526
238.707,23.754
238.775,22.9431
238.881,19.4383
238.954,17.0375
239.013,16.2461
239.049,16.5337
239.097,18.0393
239.145,20.8994
239.203,25.9802
239.375,45.0757
239.447,50.2351
239.498,51.401
239.565,49.4314
239.629,44.1445
239.737,31.024
239.828,19.7793
239.885,13.9872
239.933,10.1186
239.973,7.57736
240.012,5.63013
240.048,4.24203
240.081,3.27941
240.114,2.54963
240.147,2.00595
240.181,1.60749
240.214,1.31997
240.25,1.09786
240.28,0.972281
240.326,0.853476
240.371,0.797474
240.401,0.789262
240.446,0.820214
240.492,0.91383
240.53,1.05594
240.569,1.27611
240.603,1.56179
240.638,1.95336
240.673,2.47576
240.712,3.25589
240.752,4.30907
240.797,5.80965
240.851,8.08686
240.926,12.0286
241.06,19.4696
241.13,22.1501
241.197,23.1225
241.2,23.124
241.262,22.3565
241.323,20.2155
241.419,15.1923
241.525,9.25607
241.584,6.59471
241.63,4.90763
241.67,3.74199
241.711,2.84283
241.746,2.24359
241.784,1.77626
241.817,1.47744
241.851,1.26777
241.887,1.12255
241.925,1.04411
241.945,1.03148
241.984,1.05685
242.022,1.15334
242.061,1.33457
242.095,1.5823
242.129,1.93927
242.163,2.4388
242.197,3.12385
242.231,4.04458
242.265,5.25588
242.299,6.81634
242.34,9.23809
242.382,12.3871
242.43,16.9917
242.494,24.4764
242.649,45.1448
242.724,52.4914
242.792,55.1729
242.8,55.2001
242.867,53.0688
242.933,47.1845
243.047,32.4151
243.133,21.115
243.19,15.0118
243.239,10.8833
243.28,8.17544
243.313,6.46794
243.346,5.13848
243.379,4.14017
243.412,3.42773
243.445,2.96153
243.478,2.70995
243.504,2.64797
243.542,2.75706
243.581,3.09833
243.619,3.67329
243.657,4.48988
243.702,5.75906
243.755,7.7237
243.826,11.0496
244.141,28.2146
244.249,34.8143
244.384,46.1604
244.493,54.9414
244.573,57.6675
244.578,57.6776
244.651,55.4395
244.72,49.4599
244.827,35.5667
244.928,21.9739
244.984,15.8078
245.033,11.4697
245.073,8.6285
245.112,6.48021
245.146,5.04663
245.179,3.93249
245.212,3.08311
245.246,2.44712
245.278,1.99478
245.314,1.62366
245.347,1.39552
245.383,1.21666
245.429,1.08309
245.466,1.03078
245.502,1.01917
245.554,1.07042
245.597,1.18724
245.634,1.35155
245.67,1.5957
245.707,1.94277
245.743,2.42023
245.784,3.14222
245.824,4.08898
245.869,5.50363
245.921,7.55759
245.984,10.7496
246.154,20.7746
246.229,24.007
246.302,25.334
246.315,25.3626
246.394,24.3121
246.525,20.7291
246.571,20.2233
246.62,20.8011
246.662,22.5313
246.705,25.5661
246.758,31.2319
246.825,40.9798
246.969,64.454
247.045,72.3928
247.098,74.2244
247.165,71.4593
247.235,63.297
247.348,43.732
247.433,29.1133
247.491,20.7538
247.541,15.0782
247.584,11.2431
247.622,8.72486
247.659,6.82749
247.697,5.4589
247.728,4.66007
247.765,4.04904
247.795,3.80159
247.824,3.74652
247.854,3.88074
247.891,4.32945
247.921,4.94112
247.95,5.81666
247.984,7.17874
248.017,9.05431
248.053,11.689
248.089,15.1272
248.129,20.2076
248.171,26.8516
248.22,36.6023
248.287,53.1151
248.453,100.438
248.528,115.339
248.596,120.499
248.6,120.513
248.668,115.856
248.737,102.701
248.858,68.8913
248.944,45.359
249.002,32.6259
249.046,25.0585
249.088,19.5491
249.127,16.038
249.159,14.0489
249.191,12.957
249.222,12.6107
249.254,12.9511
249.289,14.0817
249.329,16.1656
249.388,20.642
249.566,37.7178
249.635,42.2292
249.698,43.6899
249.767,42.0001
249.834,37.4434
249.954,25.4913
249.992,21.5574
250.0,20.7788
250.0,22.4133
298.883,20.3183
300.0,20.2704
358.659,18.5183
400.0,17.2834
478.212,15.7038
500.0,15.2638
597.765,13.8189
600.0,13.7859
700.0,12.6469
800.0,11.7361
900.0,10.9876
1000.0,10.3591
1195.53,9.41156
1250.0,9.1476
1494.41,8.28857
1500.0,8.26893
1793.3,7.56265
2000.0,7.06489
2391.06,6.44232
2500.0,6.26888
2988.82,5.71141
3000.0,5.69866
3586.59,5.24797
4000.0,4.93033
4782.12,4.54172
5000.0,4.43346
5977.65,4.0925
6000.0,4.0847
7000.0,3.8262
8000.0,3.62694
9000.0,3.46868
10000.0,3.33998
11955.3,3.15493
12500.0,3.10339
14944.1,2.94526
15000.0,2.94164
17932.9,2.81877
20000.0,2.73218
23910.6,2.62729
25000.0,2.59807
29888.2,2.50294
30000.0,2.50076
35865.9,2.41792
40000.0,2.35953
42375.1,2.33213
42375.1,2.32785
65000.0,1.88462
91232.1,1.52455
126237.0,1.17139
155000.0,0.969813
185000.0,0.832525
220000.0,0.736327
310000.0,0.594161
400000.0,0.491371
504949.0,0.413516
649518.0,0.347594
987258.0,0.219667
1124190.0,0.177716
1249000.0,0.150426
1424570.0,0.123983
1624440.0,0.103305
1899340.0,0.084164
2248380.0,0.0658293
2585900.0,0.0526094
2989120.0,0.0403266
3306400.0,0.0325356
3756190.0,0.0243858
4165280.0,0.0189181
4560050.0,0.0149992
4945050.0,0.0121723
5426780.0,0.00970386
6000000.0,0.00770777
6500000.0,0.0065513
7122840.0,0.00560004
7685980.0,0.00500792
8500000.0,0.00445066
1.01234E7,0.00382218
1.2E7,0.00328969
1.55E7,0.00262801
1.7E7,0.00254146
2.35E7,0.0022334
2.6E7,0.0019818
3.0E7,0.00142485
