95-Am-241(n,&gamma;) ENDF/B-VII.1
149.782,2.30596
149.816,1.98997
149.862,1.69611
149.919,1.45494
149.983,1.28276
150.0,1.24782
150.0,30.0023
165.592,28.4666
177.142,27.4649
192.07,26.3093
208.855,25.1577
226.528,24.084
243.214,23.1821
266.441,22.0741
293.062,20.9737
316.763,20.1159
344.288,19.2357
371.1,18.4765
400.0,17.7472
441.02,16.8408
479.512,16.1009
522.137,15.3784
566.319,14.7171
608.035,14.1618
666.104,13.4798
732.654,12.8027
791.907,12.2751
860.72,11.7339
927.75,11.2673
1000.0,10.8192
1090.51,10.3294
1176.4,9.91913
1294.1,9.4261
1401.62,9.03234
1531.9,8.61317
1678.94,8.20126
1855.5,7.77434
2000.0,7.4688
2181.02,7.15308
2432.14,6.77484
2664.41,6.47368
2949.28,6.15404
3274.99,5.84093
3517.45,5.63662
3832.21,5.40087
4229.48,5.14172
4598.63,4.93165
5000.0,4.73017
5452.54,4.56216
6080.35,4.35928
6661.04,4.19643
7373.21,4.02223
8220.95,3.8436
9066.94,3.68962
10000.0,3.54182
11326.4,3.40124
12570.8,3.28789
14118.2,3.16609
15988.1,3.0406
17881.9,2.93191
20000.0,2.82711
22133.6,2.7575
25768.4,2.65628
30806.9,2.54041
31178.7,2.53186
35000.0,2.45281
40000.0,2.36249
40000.0,2.36243
60000.0,1.98971
80000.0,1.75665
118844.0,1.44767
155593.0,1.26069
260379.0,0.964286
324037.0,0.83079
393434.0,0.744352
516170.0,0.645089
684989.0,0.478756
811865.0,0.389686
996244.0,0.29435
1141090.0,0.236624
1315530.0,0.184774
1498230.0,0.144324
1712980.0,0.109615
1913260.0,0.0855976
2151430.0,0.0628921
2339050.0,0.0497998
2653710.0,0.0333402
2832270.0,0.0263761
3108730.0,0.0184262
3280340.0,0.0146595
3472740.0,0.011479
3657720.0,0.00901145
3855140.0,0.00703263
4085560.0,0.00531096
4296700.0,0.00413574
4500000.0,0.00328363
4700540.0,0.00264102
4935390.0,0.00207149
5159800.0,0.00167312
5426540.0,0.00132077
5613570.0,0.00114292
5952010.0,9.03694E-4
6284170.0,7.63299E-4
6500000.0,6.90806E-4
7000000.0,6.06953E-4
7500000.0,5.85798E-4
8000000.0,6.08193E-4
9500000.0,7.5707E-4
1.025E7,7.85561E-4
1.05E7,7.89564E-4
1.175E7,7.71959E-4
1.21865E7,7.40235E-4
1.26238E7,6.86073E-4
1.40141E7,4.56305E-4
1.47479E7,3.62012E-4
1.55E7,2.91291E-4
1.61685E7,2.45767E-4
1.71223E7,1.97817E-4
1.82154E7,1.60655E-4
1.92468E7,1.36151E-4
2.04939E7,1.15415E-4
2.2E7,9.86221E-5
2.4E7,8.47866E-5
2.65E7,7.50335E-5
3.0E7,6.75402E-5
