90-Th-232(n,&gamma;) ENDF/B-VII.1
202.699,2.21965
202.761,2.13475
202.827,1.88241
203.004,0.895704
203.061,0.635191
203.104,0.478692
203.14,0.372435
203.177,0.289652
203.214,0.227115
203.246,0.186144
203.284,0.150614
203.322,0.126013
203.36,0.109264
203.406,0.0961787
203.467,0.085929
203.565,0.0776147
203.703,0.0715585
204.037,0.0627586
204.607,0.0535159
205.292,0.046456
206.033,0.041421
206.887,0.0377985
208.026,0.0352702
208.88,0.0346816
209.606,0.0352916
210.067,0.0369345
210.232,0.0389138
210.317,0.0418691
210.378,0.0464464
210.424,0.0525321
210.47,0.0623403
210.508,0.0746494
210.543,0.0904587
210.58,0.112773
210.616,0.142292
210.659,0.187355
210.708,0.254269
210.764,0.351848
210.936,0.702673
211.005,0.798441
211.068,0.829942
211.129,0.800667
211.195,0.711118
211.308,0.483078
211.392,0.316534
211.442,0.236006
211.487,0.17787
211.526,0.139165
211.565,0.109658
211.604,0.087934
211.645,0.0717055
211.683,0.0614155
211.721,0.0544554
211.752,0.0506287
211.813,0.0460276
211.874,0.0438133
211.996,0.0423006
212.124,0.042039
212.709,0.0437738
213.555,0.0491737
214.043,0.0543345
214.199,0.058383
214.415,0.0689502
214.577,0.0756677
214.649,0.0764084
214.836,0.0727194
215.043,0.0689473
215.287,0.0709886
215.885,0.0838983
216.443,0.101019
216.966,0.123703
217.41,0.150604
217.821,0.185236
218.181,0.228014
218.483,0.278367
218.719,0.333859
218.841,0.378827
218.933,0.435658
219.004,0.509972
219.059,0.595845
219.121,0.733792
219.183,0.924114
219.26,1.2315
219.435,2.03468
219.515,2.26606
219.578,2.32347
219.643,2.26574
219.759,1.96711
219.88,1.6498
219.958,1.55206
219.992,1.54406
220.076,1.61381
220.16,1.80304
220.251,2.13849
220.331,2.58047
220.397,3.12008
220.447,3.70235
220.494,4.47816
220.535,5.45056
220.57,6.61461
220.604,8.22036
220.639,10.4459
220.673,13.3555
220.706,17.2958
220.739,22.5776
220.772,29.5631
220.807,39.1689
220.843,51.9095
220.88,68.4965
220.921,91.9104
220.97,127.142
221.036,185.205
221.185,332.029
221.257,382.227
221.323,400.467
221.329,400.561
221.395,384.569
221.462,340.649
221.582,224.456
221.665,145.556
221.719,103.813
221.765,75.4427
221.804,56.0368
221.841,42.1327
221.874,32.5009
221.907,24.8326
221.94,18.9988
221.973,14.6244
222.004,11.5917
222.039,9.0464
222.074,7.20859
222.109,5.87884
222.149,4.79261
222.191,3.9791
222.244,3.2804
222.303,2.72989
222.378,2.25115
222.46,1.87925
222.56,1.54782
222.659,1.30349
222.776,1.09463
222.892,0.949982
223.026,0.849146
223.327,0.714817
223.514,0.567842
223.682,0.438562
223.82,0.366973
223.972,0.316541
224.219,0.263105
224.542,0.213739
224.926,0.172014
225.374,0.137946
225.867,0.111502
226.414,0.0909182
227.071,0.0735937
227.728,0.0613106
228.494,0.0511754
229.325,0.0435117
230.14,0.0383307
230.765,0.0363723
230.939,0.0374403
231.006,0.0392195
231.074,0.0431794
231.124,0.0488086
231.166,0.0563083
231.21,0.0683294
231.247,0.0821713
231.29,0.104939
231.334,0.135824
231.377,0.176014
231.429,0.236835
231.498,0.336822
231.638,0.562586
231.714,0.648759
231.782,0.677471
231.784,0.677494
231.848,0.653637
231.909,0.591044
232.014,0.428837
232.114,0.269511
232.174,0.193044
232.224,0.143208
232.264,0.112024
232.302,0.0890918
232.34,0.0718016
232.378,0.0591234
232.416,0.0500613
232.462,0.0427224
232.515,0.0374874
232.584,0.0338834
232.675,0.0317242
232.859,0.0302267
233.262,0.0296264
233.415,0.030632
233.506,0.0329818
233.568,0.0366265
233.613,0.0414619
233.659,0.0491662
233.697,0.0587105
233.735,0.0720639
233.775,0.0910853
233.818,0.118739
233.861,0.155066
233.909,0.208209
233.969,0.289408
234.151,0.582299
234.22,0.657686
234.288,0.684874
234.352,0.660893
234.425,0.58138
234.618,0.272445
234.671,0.201528
234.717,0.15243
234.763,0.114156
234.801,0.089797
234.839,0.0713188
234.877,0.0576919
234.915,0.047902
234.96,0.0401509
234.996,0.0358564
235.051,0.0318098
235.106,0.0295416
235.216,0.0274957
235.509,0.0259947
236.218,0.0250563
236.78,0.024917
237.341,0.0254271
237.512,0.0271155
237.634,0.0301631
237.907,0.0406029
238.002,0.0418931
238.112,0.0402145
238.391,0.0300078
238.476,0.0280831
238.598,0.0267314
238.778,0.0263285
239.969,0.0283598
240.686,0.0305674
241.185,0.0331698
241.466,0.0360582
241.571,0.0384609
241.64,0.0415544
241.69,0.0455526
241.741,0.052239
241.783,0.0611355
241.825,0.0746206
241.863,0.092296
241.897,0.114448
241.933,0.145855
241.969,0.187396
242.009,0.247081
242.049,0.32356
242.1,0.447347
242.161,0.633494
242.344,1.29933
242.42,1.48658
242.486,1.54312
242.549,1.49053
242.618,1.32941
242.725,0.950292
242.821,0.603042
242.877,0.437408
242.926,0.3213
242.968,0.242023
243.005,0.189208
243.042,0.147789
243.077,0.119083
243.115,0.0956334
243.153,0.0790934
243.191,0.0676983
243.237,0.058818
243.268,0.054926
243.329,0.0502194
243.39,0.047915
243.548,0.0461727
243.622,0.0461
244.098,0.0482601
244.748,0.0543565
245.505,0.0649056
246.219,0.0794629
246.803,0.0965724
247.387,0.120888
247.828,0.147041
248.214,0.178918
248.559,0.218082
248.897,0.271734
249.179,0.33483
249.421,0.409285
249.648,0.506369
249.841,0.620392
250.007,0.753941
250.158,0.921021
250.303,1.14258
250.417,1.38348
250.52,1.68482
250.606,2.03607
250.68,2.46198
250.744,3.01604
250.796,3.67351
250.841,4.51038
250.881,5.56838
250.921,7.03011
250.954,8.75544
250.988,11.0727
251.021,14.1671
251.054,18.1425
251.089,23.6939
251.124,30.9174
251.161,40.7307
251.203,55.1495
251.248,74.8362
251.296,101.367
251.361,145.315
251.54,285.682
251.614,326.438
251.686,341.233
251.689,341.254
251.758,328.35
251.827,292.734
251.944,202.772
252.037,130.662
252.099,91.1629
252.144,68.2387
252.189,50.0011
252.23,36.9617
252.266,28.1417
252.301,21.6303
252.335,16.6347
252.37,12.856
252.404,10.0303
252.44,7.84555
252.476,6.25643
252.513,5.09981
252.551,4.20114
252.598,3.43903
252.652,2.82863
252.714,2.35039
252.792,1.93778
252.878,1.61381
252.981,1.33211
253.109,1.08173
253.254,0.878221
253.429,0.702926
253.616,0.571245
253.833,0.461515
254.064,0.377875
254.289,0.318385
254.468,0.284852
254.635,0.270116
254.658,0.269941
254.773,0.276485
255.022,0.306238
255.044,0.306647
255.162,0.294939
255.3,0.256036
255.496,0.193178
255.605,0.169594
255.749,0.151633
255.932,0.139419
256.334,0.123285
256.872,0.109772
257.484,0.102568
257.691,0.104035
257.813,0.111119
257.887,0.121821
257.959,0.141167
258.017,0.165551
258.082,0.204709
258.157,0.265279
258.341,0.45042
258.424,0.510484
258.498,0.529588
258.57,0.511701
258.653,0.453127
258.853,0.258468
258.929,0.20175
258.991,0.168632
259.052,0.14689
259.114,0.133453
259.205,0.123855
259.297,0.121422
259.48,0.124674
259.893,0.142602
260.262,0.167911
260.592,0.201615
260.875,0.243569
261.12,0.295139
261.329,0.357336
261.523,0.437719
261.694,0.538222
261.842,0.659152
261.975,0.813808
262.09,1.00318
262.174,1.20192
262.242,1.42865
262.297,1.68614
262.344,2.00614
262.386,2.40857
262.425,2.91944
262.463,3.63717
262.495,4.4856
262.528,5.62968
262.563,7.27914
262.596,9.41874
262.63,12.2617
262.663,15.9913
262.698,21.1488
262.736,28.2325
262.777,38.2238
262.819,51.3881
262.868,70.6219
262.929,100.226
263.034,162.61
263.132,219.859
263.206,250.141
263.278,261.098
263.28,261.107
263.35,251.239
263.415,226.106
263.524,163.723
263.629,101.543
263.689,72.028
263.735,53.6629
263.778,39.6929
263.819,29.3393
263.857,21.9013
263.892,16.7223
263.926,12.7321
263.959,9.8228
263.992,7.60789
264.025,5.94779
264.057,4.73255
264.092,3.75205
264.126,3.08223
264.162,2.54606
264.203,2.10657
264.256,1.72406
264.319,1.41817
264.395,1.16912
264.478,0.980473
264.595,0.7913
264.714,0.655016
264.862,0.532312
265.033,0.43098
265.217,0.351639
265.425,0.286832
265.638,0.238384
265.894,0.195997
266.193,0.160414
266.492,0.134539
266.875,0.110732
267.37,0.0893061
267.912,0.0731003
268.498,0.0610454
269.2,0.0511726
269.877,0.0448181
270.921,0.0382279
271.533,0.0365207
271.68,0.0376231
271.756,0.039757
271.811,0.0427784
271.866,0.047844
271.921,0.0559038
271.974,0.0676611
272.026,0.0837586
272.084,0.108272
272.149,0.143754
272.262,0.221177
272.363,0.289092
272.442,0.325218
272.509,0.335532
272.583,0.32284
272.668,0.280887
272.87,0.142415
272.938,0.10486
272.992,0.0823647
273.045,0.0655267
273.098,0.0535645
273.144,0.0464259
273.199,0.0407021
273.272,0.0363274
273.364,0.033787
273.437,0.0328734
273.73,0.0317766
274.413,0.0313238
275.402,0.0320822
276.037,0.0338947
276.159,0.0351977
276.25,0.0376074
276.326,0.0418798
276.387,0.0480194
276.441,0.0564347
276.496,0.0692272
276.548,0.0859104
276.606,0.110869
276.679,0.151024
276.879,0.282877
276.958,0.317676
277.026,0.327838
277.098,0.316174
277.184,0.276713
277.385,0.145112
277.454,0.109122
277.515,0.0848624
277.568,0.0693777
277.614,0.0597864
277.672,0.0515262
277.73,0.0464758
277.794,0.0433695
277.922,0.0412052
277.986,0.0410346
278.392,0.0427086
279.257,0.0496799
280.043,0.0594494
280.698,0.0714355
281.28,0.0868124
281.807,0.106562
282.232,0.129077
282.631,0.158948
282.961,0.193337
283.263,0.237061
283.523,0.28877
283.756,0.352421
283.989,0.44144
284.172,0.53918
284.335,0.658635
284.488,0.814217
284.627,1.01531
284.727,1.21521
284.814,1.4523
284.897,1.77958
284.955,2.113
285.005,2.51754
285.054,3.08887
285.095,3.76501
285.135,4.71338
285.17,5.83139
285.204,7.29244
285.239,9.28859
285.274,11.9396
285.309,15.4233
285.344,19.9427
285.382,26.1863
285.423,35.0562
285.468,47.524
285.516,64.7153
285.572,89.3293
285.651,132.405
285.809,226.298
285.89,260.496
285.966,272.939
285.971,272.99
286.038,264.422
286.104,240.454
286.211,181.415
286.331,109.508
286.397,76.8419
286.45,55.6569
286.497,41.0062
286.541,30.2098
286.578,23.0898
286.616,17.5587
286.651,13.5019
286.686,10.477
286.721,8.18699
286.756,6.469
286.791,5.18767
286.826,4.23407
286.863,3.47951
286.908,2.83136
286.961,2.31038
287.021,1.90613
287.085,1.60305
287.169,1.32989
287.268,1.09778
287.382,0.907549
287.521,0.737446
287.681,0.598106
287.861,0.485601
288.07,0.391727
288.3,0.318238
288.566,0.257473
288.848,0.211399
289.151,0.175879
289.446,0.151173
289.63,0.141288
289.691,0.140087
289.782,0.143308
289.84,0.151306
289.895,0.166463
289.95,0.192999
289.999,0.229558
290.047,0.282749
290.095,0.356738
290.143,0.455206
290.198,0.600669
290.268,0.836588
290.453,1.57548
290.536,1.81621
290.613,1.90274
290.618,1.9031
290.692,1.83226
290.768,1.62607
290.904,1.0831
290.995,0.724008
291.057,0.528389
291.11,0.39281
291.156,0.302483
291.202,0.233542
291.247,0.182658
291.292,0.14725
291.338,0.121543
291.383,0.103999
291.438,0.0903604
291.512,0.0798908
291.622,0.0722082
291.842,0.0654128
292.305,0.0574879
292.911,0.050947
293.106,0.0498758
293.265,0.0510586
293.356,0.0540539
293.448,0.0600696
293.545,0.0707414
293.794,0.108981
293.892,0.117544
293.931,0.118374
294.014,0.114745
294.116,0.101784
294.326,0.0669804
294.424,0.0553777
294.503,0.0491912
294.595,0.0449436
294.717,0.0422742
295.046,0.0404601
295.839,0.0395108
296.77,0.0401605
297.933,0.0436764
298.866,0.049414
299.565,0.0563132
300.238,0.0662839
300.815,0.0787249
301.262,0.092876
301.58,0.108055
301.739,0.12124
301.819,0.133493
301.879,0.148769
301.938,0.173539
301.988,0.205766
302.038,0.25364
302.08,0.312041
302.126,0.397516
302.172,0.512237
302.218,0.661423
302.272,0.88399
302.336,1.22142
302.437,1.87406
302.56,2.68734
302.642,3.06123
302.721,3.18902
302.797,3.06941
302.885,2.67263
303.095,1.34315
303.163,0.995093
303.222,0.768759
303.273,0.622786
303.316,0.531106
303.36,0.465545
303.404,0.421301
303.467,0.385818
303.541,0.373775
303.657,0.390775
303.818,0.450424
303.997,0.550705
304.151,0.672716
304.286,0.821839
304.401,1.00057
304.491,1.19443
304.571,1.44008
304.635,1.7257
304.691,2.0906
304.741,2.56338
304.786,3.18121
304.824,3.92475
304.863,4.94872
304.901,6.35765
304.935,8.01066
304.968,10.17
305.007,13.4232
305.045,17.7243
305.085,23.5109
305.128,31.7021
305.175,43.1535
305.227,59.455
305.288,83.2061
305.379,126.916
305.515,196.973
305.602,229.477
305.679,241.288
305.689,241.451
305.763,232.876
305.833,210.125
305.946,155.432
306.065,94.6574
306.132,66.5871
306.183,49.1564
306.23,36.335
306.274,26.9706
306.314,20.3554
306.354,15.2666
306.393,11.562
306.427,9.08615
306.46,7.18058
306.492,5.81752
306.528,4.62326
306.564,3.73797
306.6,3.08139
306.643,2.50981
306.693,2.04583
306.747,1.70567
306.811,1.42429
306.891,1.18163
306.991,0.972431
307.106,0.799956
307.241,0.65499
307.394,0.53535
307.568,0.438005
307.773,0.355113
307.997,0.290245
308.253,0.237383
308.482,0.203779
308.653,0.188476
308.71,0.187421
308.802,0.194903
308.863,0.210312
308.924,0.238696
308.983,0.281994
309.038,0.341342
309.102,0.436337
309.175,0.579023
309.371,1.04088
309.455,1.18428
309.536,1.23846
309.54,1.23855
309.614,1.19617
309.698,1.05733
309.928,0.500817
309.998,0.365802
310.054,0.281309
310.107,0.219555
310.161,0.174275
310.215,0.142348
310.264,0.121849
310.322,0.106058
310.391,0.0944315
310.482,0.0858703
310.62,0.0792921
310.987,0.0698995
311.608,0.0598521
312.368,0.0519614
313.382,0.0457338
314.343,0.042579
315.499,0.0412358
316.353,0.041828
316.646,0.0435388
316.841,0.0471332
317.139,0.0542409
317.224,0.0547779
317.378,0.0531622
317.665,0.0474628
317.89,0.0459823
318.5,0.0480723
319.698,0.0557902
320.464,0.0633869
320.876,0.0702931
321.013,0.0764923
321.082,0.0829604
321.151,0.094178
321.212,0.110655
321.265,0.132466
321.319,0.163535
321.372,0.206123
321.433,0.271215
321.5,0.364176
321.6,0.535856
321.75,0.805113
321.834,0.904459
321.907,0.933585
321.988,0.896728
322.077,0.783644
322.296,0.400141
322.369,0.297972
322.43,0.233047
322.491,0.185757
322.552,0.153474
322.613,0.132847
322.674,0.120591
322.769,0.111911
322.87,0.109859
323.138,0.115098
323.704,0.136031
324.307,0.168462
324.847,0.209608
325.287,0.257408
325.629,0.310368
325.776,0.344984
325.885,0.384992
325.977,0.435608
326.069,0.509255
326.176,0.629292
326.425,0.97606
326.546,1.08034
326.626,1.10054
326.78,1.05079
326.948,0.974335
327.004,0.966265
327.117,0.989989
327.229,1.06614
327.37,1.22576
327.527,1.48504
327.677,1.8357
327.809,2.27179
327.91,2.74133
327.994,3.2844
328.061,3.88468
328.129,4.73004
328.189,5.81194
328.241,7.15621
328.287,8.80206
328.332,11.0143
328.375,13.8541
328.417,17.647
328.46,22.665
328.506,29.7783
328.554,39.3158
328.605,52.8175
328.658,70.4359
328.724,98.3167
328.805,140.325
328.985,243.365
329.072,278.774
329.153,292.29
329.162,292.447
329.243,281.395
329.319,253.204
329.452,180.151
329.567,115.054
329.64,80.9445
329.697,60.0689
329.748,44.9811
329.798,33.6844
329.842,25.9496
329.886,20.0157
329.93,15.5352
329.971,12.3938
330.014,9.92672
330.063,7.86804
330.112,6.39224
330.166,5.23756
330.219,4.40622
330.296,3.57274
330.373,2.99258
330.48,2.42174
330.608,1.94811
330.737,1.60958
330.902,1.29555
331.095,1.03684
331.307,0.836204
331.552,0.671512
331.8,0.555036
331.987,0.502675
332.065,0.495661
332.163,0.50547
332.267,0.542212
332.556,0.710842
332.64,0.727303
332.744,0.699725
332.868,0.605823
333.076,0.40502
333.176,0.330806
333.283,0.277704
333.375,0.249134
333.503,0.225362
333.698,0.20514
334.186,0.17418
334.809,0.148948
335.504,0.13232
336.199,0.125055
336.431,0.12457
336.871,0.126912
337.116,0.131711
337.263,0.140615
337.361,0.155447
337.44,0.17896
337.501,0.208422
337.562,0.251646
337.623,0.312008
337.686,0.394068
337.772,0.538739
337.979,0.949334
338.062,1.06274
338.146,1.10451
338.227,1.06612
338.311,0.956193
338.544,0.521652
338.615,0.416099
338.687,0.335931
338.76,0.282282
338.803,0.260884
338.883,0.237809
338.982,0.228632
339.002,0.228511
339.121,0.234769
339.377,0.267932
339.632,0.31748
339.892,0.389544
340.101,0.471994
340.302,0.584905
340.458,0.70878
340.592,0.854966
340.711,1.03474
340.804,1.22962
340.879,1.44481
340.95,1.73462
341.009,2.08962
341.061,2.5384
341.106,3.08238
341.151,3.84417
341.19,4.76296
341.229,6.00433
341.268,7.67448
341.307,9.90377
341.346,12.8469
341.385,16.6801
341.427,21.9928
341.473,29.5588
341.524,40.2068
341.58,55.5116
341.642,76.5426
341.736,115.084
341.885,180.606
341.976,209.227
342.058,219.626
342.067,219.723
342.141,212.51
342.216,192.405
342.335,143.321
342.463,87.2664
342.537,60.6327
342.596,43.7055
342.648,31.9391
342.695,23.6325
342.737,17.9575
342.779,13.5848
342.817,10.5338
342.856,8.15013
342.896,6.35894
342.935,5.02463
342.974,4.03578
343.016,3.25926
343.058,2.69402
343.108,2.20878
343.166,1.81736
343.225,1.5434
343.296,1.30669
343.389,1.08579
343.501,0.897455
343.646,0.723896
343.802,0.591114
343.981,0.481893
344.182,0.393393
344.417,0.319273
344.674,0.260996
344.972,0.212529
345.285,0.175828
345.642,0.145315
346.099,0.117632
346.594,0.0965699
347.104,0.0812976
347.451,0.0752119
347.589,0.0747822
347.812,0.0754508
348.03,0.0730474
348.473,0.0588354
348.769,0.053586
349.363,0.0483105
349.548,0.0476277
349.68,0.0486397
349.771,0.051489
349.832,0.0552939
349.909,0.0634496
349.97,0.073721
350.031,0.0881972
350.107,0.112985
350.198,0.152135
350.386,0.243134
350.478,0.273591
350.558,0.282804
350.637,0.273842
350.715,0.249226
350.96,0.134574
351.028,0.110064
351.074,0.0984165
351.12,0.0912223
351.163,0.0890993
351.206,0.092199
351.249,0.101407
351.293,0.117858
351.336,0.142936
351.381,0.17996
351.427,0.2311
351.473,0.297553
351.526,0.396169
351.595,0.556774
351.696,0.848386
351.838,1.27211
351.928,1.46036
352.011,1.52139
352.085,1.47267
352.163,1.3253
352.289,0.964934
352.411,0.597852
352.48,0.427842
352.534,0.321145
352.587,0.23699
352.633,0.181331
352.676,0.141312
352.717,0.111905
352.759,0.0898658
352.804,0.0721789
352.85,0.0598992
352.896,0.0515342
352.942,0.0459175
352.997,0.0415951
353.089,0.0377445
353.236,0.0352253
353.53,0.0333628
354.156,0.0319056
354.783,0.0314523
356.074,0.0326376
357.042,0.0346894
358.138,0.0393579
359.041,0.0458749
359.721,0.0534448
360.112,0.0604816
360.259,0.0653232
360.356,0.0715784
360.43,0.0802433
360.491,0.0923843
360.54,0.1072
360.589,0.128522
360.639,0.159709
360.685,0.198502
360.731,0.249522
360.784,0.327241
360.845,0.442981
360.91,0.596354
361.006,0.877464
361.155,1.33488
361.246,1.53458
361.332,1.60539
361.336,1.60554
361.415,1.55002
361.509,1.35806
361.745,0.661264
361.819,0.483392
361.878,0.373159
361.935,0.293233
361.988,0.237889
362.034,0.203632
362.08,0.179226
362.141,0.158426
362.202,0.147196
362.294,0.141401
362.325,0.141314
362.508,0.149939
362.798,0.177475
363.093,0.218873
363.332,0.267266
363.535,0.324794
363.709,0.393108
363.86,0.474685
363.999,0.579924
364.115,0.705777
364.208,0.853967
364.277,1.01843
364.338,1.23086
364.39,1.49881
364.438,1.85513
364.482,2.31696
364.518,2.84382
364.554,3.54548
364.594,4.58445
364.634,5.99055
364.674,7.87225
364.714,10.4076
364.755,13.7166
364.796,17.9581
364.841,24.0407
364.893,32.9352
364.95,45.1263
365.02,63.7842
365.139,102.833
365.261,142.559
365.348,162.557
365.432,170.064
365.437,170.083
365.52,163.421
365.602,145.69
365.735,102.732
365.854,63.7402
365.923,45.4661
365.981,32.952
366.03,24.5119
366.078,18.0886
366.121,13.5696
366.162,10.2597
366.202,7.85389
366.241,6.02279
366.28,4.64743
366.319,3.62578
366.358,2.87311
366.399,2.29545
366.443,1.86123
366.486,1.55241
366.539,1.2935
366.591,1.11419
366.657,0.956133
366.73,0.837986
366.846,0.712089
366.991,0.613292
367.107,0.562109
367.29,0.514868
367.474,0.499122
367.64,0.508719
367.847,0.555217
368.013,0.628826
368.158,0.734974
368.262,0.852794
368.345,0.993863
368.418,1.18138
368.478,1.41421
368.53,1.7171
368.575,2.09146
368.612,2.52066
368.649,3.09648
368.686,3.8679
368.727,4.99175
368.762,6.31911
368.798,8.03819
368.84,10.6613
368.882,14.1034
368.926,18.895
368.975,25.727
369.029,35.315
369.087,48.4248
369.161,69.2815
369.381,142.124
369.471,163.936
369.556,172.379
369.566,172.485
369.645,166.535
369.724,149.999
369.843,112.302
369.978,67.3216
370.051,47.2126
370.11,34.0567
370.162,24.9729
370.207,18.8456
370.252,14.0595
370.292,10.7272
370.332,8.15979
370.372,6.2125
370.413,4.75573
370.453,3.67814
370.493,2.88758
370.535,2.29213
370.579,1.83656
370.624,1.51303
370.676,1.24771
370.728,1.06125
370.794,0.895919
370.883,0.741718
370.99,0.61476
371.124,0.503323
371.285,0.408884
371.473,0.331029
371.681,0.269578
371.92,0.219441
372.188,0.179125
372.521,0.143712
372.848,0.118975
373.257,0.0967314
373.734,0.0785378
374.269,0.0641932
374.891,0.0522291
375.559,0.0432855
375.815,0.0410685
375.901,0.040858
376.029,0.0418968
376.133,0.0448944
376.224,0.0499814
376.334,0.0596712
376.599,0.0906264
376.707,0.0975126
376.747,0.0980565
376.848,0.0942793
376.955,0.0833924
377.182,0.0533243
377.28,0.0434031
377.353,0.0379971
377.444,0.033418
377.536,0.0306524
377.701,0.0282321
377.975,0.0266329
378.641,0.0246278
378.986,0.0242534
379.255,0.0245563
379.476,0.0257633
379.586,0.0274236
379.659,0.0296902
379.719,0.0329724
379.776,0.0383185
379.822,0.0450931
379.862,0.0537336
379.903,0.0659025
379.943,0.0828194
379.983,0.105986
380.023,0.137191
380.063,0.178473
380.105,0.234964
380.151,0.315096
380.201,0.427316
380.255,0.581272
380.316,0.801348
380.4,1.17419
380.597,2.14212
380.685,2.44029
380.771,2.54822
380.773,2.54832
380.857,2.45044
